make,model,year,trim,fuel_type,drivetrain,city_fuel_economy,hwy_fuel_economy,comb_fuel_economy,transmission_type,min_price,med_price,image,expert_score,consumer_score,make_id,model_id,trim_id,fuel_type_id,drivetrain_id,image_id
nissan,ariya,2023,ARIYA Engage Sport Utility 4D,Electric,FWD,109,94,101,,24666,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4595,2,2,3866
nissan,ariya,2023,ARIYA Premiere Sport Utility 4D,Electric,FWD,105,91,98,,26144,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4596,2,2,3866
nissan,ariya,2023,ARIYA Empower+ Sport Utility 4D,Electric,FWD,105,91,98,,27011,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4597,2,2,3866
nissan,ariya,2023,ARIYA Evolve+ Sport Utility 4D,Electric,FWD,105,91,98,,27139,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4598,2,2,3866
nissan,ariya,2023,ARIYA Engage+ e-4ORCE Sport Utility 4D,Electric,AWD,97,86,92,,27340,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4599,2,1,3866
nissan,ariya,2023,ARIYA Platinum+ e-4ORCE Sport Utility 4D,Electric,AWD,93,87,90,,28085,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4600,2,1,3866
nissan,ariya,2023,ARIYA Evolve+ e-4ORCE Sport Utility 4D,Electric,AWD,97,86,92,,28121,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4601,2,1,3866
nissan,ariya,2023,"ARIYA Platinum+ e-4ORCE w/20"" Wheels Sport Utility 4D",Electric,AWD,89,84,87,,36156,27075,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52330/2023-Nissan-Ariya-front_52330_032_1861x856_KAD_cropped.png?downsize=750:*,4.4,4.2,21,562,4602,2,1,3866
nissan,rogue,2023,Rogue S Sport Utility 4D,Gas,AWD,28,35,31,Automatic,22825,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4603,1,1,3867
nissan,rogue,2023,Rogue SV Sport Utility 4D,Gas,AWD,28,35,31,Automatic,23536,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4604,1,1,3867
nissan,rogue,2023,Rogue S (2023.5) Sport Utility 4D,Gas,AWD,28,35,31,Automatic,24009,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4605,1,1,3867
nissan,rogue,2023,Rogue SV (2023.5) Sport Utility 4D,Gas,AWD,28,35,31,Automatic,24768,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4606,1,1,3867
nissan,rogue,2023,Rogue SL Sport Utility 4D,Gas,AWD,28,34,31,Automatic,26435,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4607,1,1,3867
nissan,rogue,2023,Rogue SL (2023.5) Sport Utility 4D,Gas,AWD,28,34,31,Automatic,27582,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4608,1,1,3867
nissan,rogue,2023,Rogue Platinum Sport Utility 4D,Gas,AWD,28,34,31,Automatic,28663,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4609,1,1,3867
nissan,rogue,2023,Rogue Platinum (2023.5) Sport Utility 4D,Gas,AWD,28,34,31,Automatic,29061,25601,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52692/2023-Nissan-Rogue-front_52692_032_1845x875_KAD_cropped.png?downsize=750:*,4.3,3.7,21,563,4610,1,1,3867
nissan,versa,2023,Versa S Sedan 4D,Gas,FWD,27,35,30,Manual,14708,16571,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52056/2023-Nissan-Versa-front_52056_032_1818x817_KH3_cropped.png?downsize=750:*,4.2,4.0,21,564,4611,1,2,3868
nissan,versa,2023,Versa SR Sedan 4D,Gas,FWD,32,40,35,Automatic,16571,16571,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52056/2023-Nissan-Versa-front_52056_032_1818x817_KH3_cropped.png?downsize=750:*,4.2,4.0,21,564,4612,1,2,3868
nissan,versa,2023,Versa SV Sedan 4D,Gas,FWD,32,40,35,Automatic,17363,16571,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52056/2023-Nissan-Versa-front_52056_032_1818x817_KH3_cropped.png?downsize=750:*,4.2,4.0,21,564,4613,1,2,3868
nissan,kicks,2023,Kicks S Sport Utility 4D,Gas,FWD,31,36,33,Automatic,16341,18486,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51098/2023-Nissan-Kicks-front_51098_032_1845x870_KBY_cropped.png?downsize=750:*,4.2,4.1,21,565,4614,1,2,3869
nissan,kicks,2023,Kicks SV Sport Utility 4D,Gas,FWD,31,36,33,Automatic,18486,18486,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51098/2023-Nissan-Kicks-front_51098_032_1845x870_KBY_cropped.png?downsize=750:*,4.2,4.1,21,565,4615,1,2,3869
nissan,kicks,2023,Kicks SR Sport Utility 4D,Gas,FWD,31,36,33,Automatic,19410,18486,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51098/2023-Nissan-Kicks-front_51098_032_1845x870_KBY_cropped.png?downsize=750:*,4.2,4.1,21,565,4616,1,2,3869
nissan,z,2023,Z Sport Coupe 2D,Gas,RWD,18,24,20,Manual,33675,40500,https://file.kelleybluebookimages.com/kbb/base/evox/CP/43805/2023-Nissan-Z-front_43805_032_1838x732_NBQ_cropped.png?downsize=750:*,4.2,0.0,21,566,4617,1,4,3870
nissan,z,2023,Z Performance Coupe 2D,Gas,RWD,18,24,20,Manual,40500,40500,https://file.kelleybluebookimages.com/kbb/base/evox/CP/43805/2023-Nissan-Z-front_43805_032_1838x732_NBQ_cropped.png?downsize=750:*,4.2,0.0,21,566,4618,1,4,3870
nissan,z,2023,Z Proto Spec Coupe 2D,Gas,RWD,19,28,22,Automatic,43400,40500,https://file.kelleybluebookimages.com/kbb/base/evox/CP/43805/2023-Nissan-Z-front_43805_032_1838x732_NBQ_cropped.png?downsize=750:*,4.2,0.0,21,566,4619,1,4,3870
nissan,gt-r,2023,D,Gas,AWD,16,22,18,Automatic,127025,171275,https://file.kelleybluebookimages.com/kbb/base/evox/ExtColorSpP/15167/2023-Nissan-GT-R-360SpinFrame_15167_032_2400x1800_GAG_nologo.png?downsize=750:*,4.2,4.4,21,567,52,1,1,3871
nissan,gt-r,2023,D,Gas,AWD,16,22,18,Automatic,215525,171275,https://file.kelleybluebookimages.com/kbb/base/evox/ExtColorSpP/15167/2023-Nissan-GT-R-360SpinFrame_15167_032_2400x1800_GAG_nologo.png?downsize=750:*,4.2,4.4,21,567,52,1,1,3871
nissan,sentra,2023,Sentra S Sedan 4D,Gas,FWD,29,39,33,Automatic,18354,19580,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52902/2023-Nissan-Sentra-front_52902_032_1837x761_KAD_cropped.png?downsize=750:*,4.1,4.0,21,570,4620,1,2,3872
nissan,sentra,2023,Sentra SV Sedan 4D,Gas,FWD,29,39,33,Automatic,19580,19580,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52902/2023-Nissan-Sentra-front_52902_032_1837x761_KAD_cropped.png?downsize=750:*,4.1,4.0,21,570,4621,1,2,3872
nissan,sentra,2023,Sentra SR Sedan 4D,Gas,FWD,28,37,32,Automatic,21099,19580,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52902/2023-Nissan-Sentra-front_52902_032_1837x761_KAD_cropped.png?downsize=750:*,4.1,4.0,21,570,4622,1,2,3872
nissan,altima,2023, S Sedan 4D,Gas,FWD,27,39,32,Automatic,18619,23453,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52469/2023-Nissan-Altima-front_52469_032_1821x726_QAB_cropped.png?downsize=750:*,4.1,4.0,21,568,4623,1,2,3873
nissan,altima,2023, SV Sedan 4D,Gas,FWD,27,39,32,Automatic,22490,23453,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52469/2023-Nissan-Altima-front_52469_032_1821x726_QAB_cropped.png?downsize=750:*,4.1,4.0,21,568,4624,1,2,3873
nissan,altima,2023, SR Sedan 4D,Gas,FWD,27,37,31,Automatic,23453,23453,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52469/2023-Nissan-Altima-front_52469_032_1821x726_QAB_cropped.png?downsize=750:*,4.1,4.0,21,568,4625,1,2,3873
nissan,altima,2023, SL Sedan 4D,Gas,FWD,27,37,31,Automatic,24067,23453,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52469/2023-Nissan-Altima-front_52469_032_1821x726_QAB_cropped.png?downsize=750:*,4.1,4.0,21,568,4626,1,2,3873
nissan,altima,2023,Altima VC-T SR Sedan 4D,Gas,FWD,25,34,29,Automatic,24918,23453,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52469/2023-Nissan-Altima-front_52469_032_1821x726_QAB_cropped.png?downsize=750:*,4.1,4.0,21,568,4627,1,2,3873
nissan,pathfinder,2023,Pathfinder S Sport Utility 4D,Gas,2WD,20,27,23,Automatic,26611,31331,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51450/2023-Nissan-Pathfinder-front_51450_032_1780x867_KH3_cropped.png?downsize=750:*,4.1,4.0,21,569,4628,1,3,3874
nissan,pathfinder,2023,Pathfinder SV Sport Utility 4D,Gas,4WD,21,27,23,Automatic,30677,31331,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51450/2023-Nissan-Pathfinder-front_51450_032_1780x867_KH3_cropped.png?downsize=750:*,4.1,4.0,21,569,4629,1,5,3874
nissan,pathfinder,2023,Pathfinder SL Sport Utility 4D,Gas,4WD,20,25,22,Automatic,31331,31331,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51450/2023-Nissan-Pathfinder-front_51450_032_1780x867_KH3_cropped.png?downsize=750:*,4.1,4.0,21,569,4630,1,5,3874
nissan,pathfinder,2023,Pathfinder Rock Creek Sport Utility 4D,Gas,4WD,20,23,21,Automatic,32720,31331,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51450/2023-Nissan-Pathfinder-front_51450_032_1780x867_KH3_cropped.png?downsize=750:*,4.1,4.0,21,569,4631,1,5,3874
nissan,pathfinder,2023,Pathfinder Platinum Sport Utility 4D,Gas,4WD,20,25,22,Automatic,35657,31331,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51450/2023-Nissan-Pathfinder-front_51450_032_1780x867_KH3_cropped.png?downsize=750:*,4.1,4.0,21,569,4632,1,5,3874
nissan,frontier-king-cab,2023,Frontier King Cab S Pickup 2D 6 ft,Gas,2WD,18,24,21,Automatic,24867,29228,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51590/2023-Nissan-Frontier%20King%20Cab-front_51590_032_1817x810_RAY_cropped.png?downsize=750:*,4.0,3.7,21,571,4633,1,3,3875
nissan,frontier-king-cab,2023,Frontier King Cab SV Pickup 2D 6 ft,Gas,2WD,18,24,21,Automatic,28187,29228,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51590/2023-Nissan-Frontier%20King%20Cab-front_51590_032_1817x810_RAY_cropped.png?downsize=750:*,4.0,3.7,21,571,4634,1,3,3875
nissan,frontier-king-cab,2023,Frontier King Cab S (2023.25) Pickup 2D 6 ft,Gas,2WD,18,24,21,Automatic,30270,29228,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51590/2023-Nissan-Frontier%20King%20Cab-front_51590_032_1817x810_RAY_cropped.png?downsize=750:*,4.0,3.7,21,571,4635,1,3,3875
nissan,frontier-king-cab,2023,Frontier King Cab SV (2023.25) Pickup 2D 6 ft,Gas,2WD,18,24,21,Automatic,33048,29228,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51590/2023-Nissan-Frontier%20King%20Cab-front_51590_032_1817x810_RAY_cropped.png?downsize=750:*,4.0,3.7,21,571,4636,1,3,3875
nissan,frontier-crew-cab,2023,Frontier Crew Cab S Pickup 4D 5 ft,Gas,4WD,18,23,20,Automatic,27347,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4637,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab PRO-X Pickup 4D 5 ft,Gas,2WD,18,24,21,Automatic,31145,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4638,1,3,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab SV Pickup 4D 6 ft,Gas,4WD,18,23,20,Automatic,31719,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4639,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab SV Pickup 4D 5 ft,Gas,4WD,18,23,20,Automatic,32566,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4640,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab S (2023.25) Pickup 4D 5 ft,Gas,4WD,18,23,20,Automatic,33131,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4641,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab PRO-X (2023.25) Pickup 4D 5 ft,Gas,2WD,18,24,21,Automatic,35038,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4642,1,3,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab PRO-4X Pickup 4D 5 ft,Gas,4WD,18,22,19,Automatic,35871,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4643,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab SV (2023.25) Pickup 4D 5 ft,Gas,4WD,18,23,20,Automatic,35896,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4644,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab SV (2023.25) Pickup 4D 6 ft,Gas,4WD,18,23,20,Automatic,36848,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4645,1,5,3876
nissan,frontier-crew-cab,2023,Frontier Crew Cab PRO-4X (2023.25) Pickup 4D 5 ft,Gas,4WD,18,22,19,Automatic,41125,34084,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52897/2023-Nissan-Frontier%20Crew%20Cab-front_52897_032_1834x805_KH3_cropped.png?downsize=750:*,4.0,4.4,21,572,4646,1,5,3876
nissan,titan-king-cab,2023, ft,Gas,2WD,16,21,18,Automatic,30426,33012,https://file.kelleybluebookimages.com/kbb/base/evox/CP/50572/2023-Nissan-Titan%20King%20Cab-front_50572_032_1846x810_QAK_cropped.png?downsize=750:*,4.0,3.8,21,574,1196,1,3,3877
nissan,titan-king-cab,2023, ft,Gas,4WD,15,21,18,Automatic,35599,33012,https://file.kelleybluebookimages.com/kbb/base/evox/CP/50572/2023-Nissan-Titan%20King%20Cab-front_50572_032_1846x810_QAK_cropped.png?downsize=750:*,4.0,3.8,21,574,1196,1,5,3877
nissan,titan-crew-cab,2023,D 5 1/2 ft,Gas,4WD,15,21,18,Automatic,32528,38267,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51371/2023-Nissan-Titan%20Crew%20Cab-front_51371_032_1849x806_QAK_cropped.png?downsize=750:*,4.0,4.6,21,573,1930,1,5,3878
nissan,titan-crew-cab,2023,D 5 1/2 ft,Gas,4WD,15,21,18,Automatic,36150,38267,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51371/2023-Nissan-Titan%20Crew%20Cab-front_51371_032_1849x806_QAK_cropped.png?downsize=750:*,4.0,4.6,21,573,1930,1,5,3878
nissan,titan-crew-cab,2023,D 5 1/2 ft,Gas,4WD,15,20,17,Automatic,40385,38267,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51371/2023-Nissan-Titan%20Crew%20Cab-front_51371_032_1849x806_QAK_cropped.png?downsize=750:*,4.0,4.6,21,573,1930,1,5,3878
nissan,titan-crew-cab,2023,D 5 1/2 ft,Gas,4WD,15,21,18,Automatic,43229,38267,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51371/2023-Nissan-Titan%20Crew%20Cab-front_51371_032_1849x806_QAK_cropped.png?downsize=750:*,4.0,4.6,21,573,1930,1,5,3878
nissan,armada,2023,Armada SV Sport Utility 4D,Gas,2WD,14,19,16,Automatic,34600,36674,https://file.kelleybluebookimages.com/kbb/base/evox/CP/15130/2023-Nissan-Armada-front_15130_032_1843x885_K23_cropped.png?downsize=750:*,4.0,4.3,21,575,4647,1,3,3879
nissan,armada,2023,Armada SL Sport Utility 4D,Gas,2WD,14,19,16,Automatic,36674,36674,https://file.kelleybluebookimages.com/kbb/base/evox/CP/15130/2023-Nissan-Armada-front_15130_032_1843x885_K23_cropped.png?downsize=750:*,4.0,4.3,21,575,4648,1,3,3879
nissan,armada,2023,Armada Platinum Sport Utility 4D,Gas,4WD,13,18,15,Automatic,44326,36674,https://file.kelleybluebookimages.com/kbb/base/evox/CP/15130/2023-Nissan-Armada-front_15130_032_1843x885_K23_cropped.png?downsize=750:*,4.0,4.3,21,575,4649,1,5,3879
nissan,leaf,2023,LEAF S Hatchback 4D,Electric,FWD,123,99,111,,16584,18025,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14329/2023-Nissan-LEAF-front_14329_032_1845x830_QAK_cropped.png?downsize=750:*,3.9,4.1,21,576,4650,2,2,3880
nissan,leaf,2023,LEAF SV PLUS Hatchback 4D,Electric,FWD,121,98,109,,19466,18025,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14329/2023-Nissan-LEAF-front_14329_032_1845x830_QAK_cropped.png?downsize=750:*,3.9,4.1,21,576,4651,2,2,3880
nissan,maxima,2023,Maxima SV Sedan 4D,Gas,FWD,20,30,24,Automatic,25218,31623,https://file.kelleybluebookimages.com/kbb/base/evox/CP/50276/2023-Nissan-Maxima-front_50276_032_1796x729_KH3_cropped.png?downsize=750:*,3.9,4.1,21,579,4652,1,2,3881
nissan,maxima,2023,Maxima SR Sedan 4D,Gas,FWD,20,30,24,Automatic,31623,31623,https://file.kelleybluebookimages.com/kbb/base/evox/CP/50276/2023-Nissan-Maxima-front_50276_032_1796x729_KH3_cropped.png?downsize=750:*,3.9,4.1,21,579,4653,1,2,3881
nissan,maxima,2023,Maxima Platinum Sedan 4D,Gas,FWD,20,30,24,Automatic,33066,31623,https://file.kelleybluebookimages.com/kbb/base/evox/CP/50276/2023-Nissan-Maxima-front_50276_032_1796x729_KH3_cropped.png?downsize=750:*,3.9,4.1,21,579,4654,1,2,3881
nissan,titan-xd-crew-cab,2023,D 6 1/2 ft,Gas,4WD,0,0,0,Automatic,32623,40798,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51767/2023-Nissan-TITAN%20XD%20Crew%20Cab-front_51767_032_1825x799_KH3_cropped.png?downsize=750:*,3.8,4.4,21,577,1211,1,5,3882
nissan,titan-xd-crew-cab,2023,D 6 1/2 ft,Gas,4WD,0,0,0,Automatic,37516,40798,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51767/2023-Nissan-TITAN%20XD%20Crew%20Cab-front_51767_032_1825x799_KH3_cropped.png?downsize=750:*,3.8,4.4,21,577,1211,1,5,3882
nissan,titan-xd-crew-cab,2023,D 6 1/2 ft,Gas,4WD,0,0,0,Automatic,44080,40798,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51767/2023-Nissan-TITAN%20XD%20Crew%20Cab-front_51767_032_1825x799_KH3_cropped.png?downsize=750:*,3.8,4.4,21,577,1211,1,5,3882
nissan,titan-xd-crew-cab,2023,D 6 1/2 ft,Gas,4WD,0,0,0,Automatic,45196,40798,https://file.kelleybluebookimages.com/kbb/base/evox/CP/51767/2023-Nissan-TITAN%20XD%20Crew%20Cab-front_51767_032_1825x799_KH3_cropped.png?downsize=750:*,3.8,4.4,21,577,1211,1,5,3882
nissan,murano,2023,D,Gas,AWD,20,28,23,Automatic,23629,26520,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52903/2023-Nissan-Murano-front_52903_032_1821x835_QAB_cropped.png?downsize=750:*,3.7,4.6,21,578,52,1,1,3883
nissan,murano,2023,D,Gas,AWD,20,28,23,Automatic,25527,26520,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52903/2023-Nissan-Murano-front_52903_032_1821x835_QAB_cropped.png?downsize=750:*,3.7,4.6,21,578,52,1,1,3883
nissan,murano,2023,D,Gas,AWD,20,28,23,Automatic,27513,26520,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52903/2023-Nissan-Murano-front_52903_032_1821x835_QAB_cropped.png?downsize=750:*,3.7,4.6,21,578,52,1,1,3883
nissan,murano,2023,D,Gas,AWD,20,28,23,Automatic,29699,26520,https://file.kelleybluebookimages.com/kbb/base/evox/CP/52903/2023-Nissan-Murano-front_52903_032_1821x835_QAB_cropped.png?downsize=750:*,3.7,4.6,21,578,52,1,1,3883
nissan,rogue,2022,D,Gas,AWD,28,35,31,Automatic,20822,24066,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47197/2022-Nissan-Rogue-front_47197_032_1841x879_KAY_cropped.png?downsize=750:*,4.4,3.7,21,563,52,1,1,3884
nissan,rogue,2022,D,Gas,AWD,28,35,31,Automatic,22585,24066,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47197/2022-Nissan-Rogue-front_47197_032_1841x879_KAY_cropped.png?downsize=750:*,4.4,3.7,21,563,52,1,1,3884
nissan,rogue,2022,D,Gas,AWD,28,34,31,Automatic,25548,24066,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47197/2022-Nissan-Rogue-front_47197_032_1841x879_KAY_cropped.png?downsize=750:*,4.4,3.7,21,563,52,1,1,3884
nissan,rogue,2022,D,Gas,AWD,28,34,31,Automatic,26967,24066,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47197/2022-Nissan-Rogue-front_47197_032_1841x879_KAY_cropped.png?downsize=750:*,4.4,3.7,21,563,52,1,1,3884
nissan,versa,2022,Versa S Sedan 4D,Gas,FWD,27,35,30,Manual,13388,16586,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47221/2022-Nissan-Versa-front_47221_032_1819x779_B51_cropped.png?downsize=750:*,4.2,4.0,21,564,4611,1,2,3885
nissan,versa,2022,Versa SR Sedan 4D,Gas,FWD,32,40,35,Automatic,16586,16586,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47221/2022-Nissan-Versa-front_47221_032_1819x779_B51_cropped.png?downsize=750:*,4.2,4.0,21,564,4612,1,2,3885
nissan,versa,2022,Versa SV Sedan 4D,Gas,FWD,32,40,35,Automatic,17126,16586,https://file.kelleybluebookimages.com/kbb/base/evox/CP/47221/2022-Nissan-Versa-front_47221_032_1819x779_B51_cropped.png?downsize=750:*,4.2,4.0,21,564,4613,1,2,3885
nissan,sentra,2022,Sentra S Sedan 4D,Gas,FWD,29,39,33,Automatic,16542,18296,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14323/2022-Nissan-Sentra-front_14323_032_1809x763_K23_cropped.png?downsize=750:*,4.1,4.0,21,570,4620,1,2,3886
nissan,sentra,2022,Sentra SV Sedan 4D,Gas,FWD,29,39,33,Automatic,18296,18296,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14323/2022-Nissan-Sentra-front_14323_032_1809x763_K23_cropped.png?downsize=750:*,4.1,4.0,21,570,4621,1,2,3886
nissan,sentra,2022,Sentra SR Sedan 4D,Gas,FWD,28,37,32,Automatic,19030,18296,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14323/2022-Nissan-Sentra-front_14323_032_1809x763_K23_cropped.png?downsize=750:*,4.1,4.0,21,570,4622,1,2,3886
nissan,altima,2022,Altima 2.5 S Sedan 4D,Gas,FWD,28,39,32,Automatic,18272,21913,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14809/2022-Nissan-Altima-front_14809_032_1806x740_KAD_cropped.png?downsize=750:*,4.1,4.0,21,568,4655,1,2,3887
nissan,altima,2022,Altima 2.5 SV Sedan 4D,Gas,FWD,27,37,31,Automatic,20296,21913,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14809/2022-Nissan-Altima-front_14809_032_1806x740_KAD_cropped.png?downsize=750:*,4.1,4.0,21,568,4656,1,2,3887
nissan,altima,2022,Altima 2.5 SR Sedan 4D,Gas,FWD,25,34,29,Automatic,21278,21913,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14809/2022-Nissan-Altima-front_14809_032_1806x740_KAD_cropped.png?downsize=750:*,4.1,4.0,21,568,4657,1,2,3887
nissan,altima,2022,Altima VC-T SR Sedan 4D,Gas,FWD,25,34,29,Automatic,22548,21913,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14809/2022-Nissan-Altima-front_14809_032_1806x740_KAD_cropped.png?downsize=750:*,4.1,4.0,21,568,4627,1,2,3887
nissan,altima,2022,Altima 2.5 SL Sedan 4D,Gas,FWD,27,37,31,Automatic,22642,21913,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14809/2022-Nissan-Altima-front_14809_032_1806x740_KAD_cropped.png?downsize=750:*,4.1,4.0,21,568,4658,1,2,3887
